Date,CO2Flux,CO2,H2O,Temperature, Pressure,WindSpeed,HorizontalWindDirection,RotationToZeroWTheta,RotationToZeroVPhi,SensibleHeatFlux,LatentHeatFlux,FrictionVelocity
0.5744680851,-6.5772605,15.277818,1037.1721,28.657425,96.789604,8.01233,159.62408,1.4837183,20.375935,61.45199,92.68721,0.81137806
0.6170212766,-6.905803,15.127219,1037.7719,29.368895,96.80468,8.65,163.15079,1.2408055,16.849192,127.1822,144.88487,0.8818851
0.6382978723,-9.825878,15.056034,1031.7374,29.569164,96.77059,9.062109,158.82004,1.4930533,21.179976,200.20508,181.13544,0.9610303
0.6595744681,-7.310369,15.019195,1024.4203,29.737146,96.78065,8.766223,164.31027,1.2485093,15.689729,132.39603,141.30844,0.85679394
0.9787234043,0.47195184,14.795866,917.3421,29.889849,96.374214,9.3711405,158.62051,1.1592727,21.379478,-62.613857,-141.25743,0.94038576
0.4255319149,2.767193,15.744921,839.2665,24.359829,96.398056,6.973591,132.71338,0.80575836,47.286636,-6.8093286,-10.687225,0.7184869
0.5106382979,4.52672,15.728556,1016.16205,26.96532,96.33946,5.9318914,157.30194,1.3829604,22.698078,-14.330517,36.672764,0.6222704
0.7446808511,-5.23145,15.1648445,926.24207,25.129404,96.596085,3.4820778,3.011444,1.5589681,176.98853,145.20866,240.41757,0.33870366
0.0638297872,5.2758136,15.321037,1022.4075,28.58603,96.41441,3.1875372,139.67737,1.2036611,40.322617,-44.653034,21.792898,0.3259332
0.1914893617,4.444005,15.80369,989.3227,27.608166,96.49562,4.285271,158.47354,1.0733795,21.526451,-39.483334,19.037388,0.42106745
0.2553191489,4.641776,15.837672,957.16644,27.41065,96.368164,4.062416,159.59436,1.0527633,20.405624,-49.010693,14.8175535,0.39022917
0.4468085106,1.6239641,17.68268,1037.4686,27.434252,96.59655,1.4793094,133.7338,0.87982327,46.266212,-5.9399323,-1.1751059,0.08795866
0.4893617021,7.294398,17.530138,1078.6149,28.004143,96.64893,2.3817778,149.71686,1.352919,30.283157,-11.57723,2.6443224,0.21483354
0.5531914894,-1.6616213,15.343684,1104.8472,30.110376,96.71243,4.6017804,189.15231,1.0896634,9.152323,18.843866,52.363094,0.41621244
0.5957446809,-5.8140726,15.152275,1093.3905,30.717505,96.783485,4.935121,204.46567,1.3423187,24.465662,65.27049,147.10243,0.4942118
0.7021276596,-5.6679783,15.112998,966.67523,31.77964,96.82232,3.5499198,227.09438,1.34086,47.09437,138.61783,330.69965,0.4001416
0.7446808511,-3.034376,15.101214,898.8939,32.056076,96.78988,3.3110366,250.06018,1.1696913,70.06017,108.62707,241.21211,0.39851046
0.7659574468,-5.9965086,15.046627,934.5538,32.069603,96.7832,2.5766003,249.14107,0.9847682,69.14107,113.29476,349.3191,0.28123176
0.914893617,-4.6952643,14.737178,1106.7081,33.078785,96.61022,2.1711752,336.2406,1.2849668,156.2406,27.157509,233.9164,0.21223146
0.9574468085,-0.0761182,14.889641,1118.5764,32.699665,96.40586,4.7640243,356.84604,1.3760093,176.84608,-51.819992,39.67646,0.4342938
0.9787234043,2.544629,15.154305,1092.1168,31.419716,96.53061,3.5296261,61.476395,1.2085285,118.5236,-113.767586,-167.25102,0.17440242
0.0425531915,0.42342028,16.302391,548.56696,17.308838,97,2.9979687,25.539902,2.2117836,154.46008,-7.7596035,7.3643584,0.16542009
0.170212766,-0.26833665,17.03392,465.12866,14.750789,97.38262,1.9500394,75.052124,0.11534999,104.94787,-16.268173,-4.448179,0.080362454
0.4468085106,0.7201532,16.698483,404.36844,13.306917,97.71924,6.041735,2.856186,0.7233469,177.14384,5.6669507,23.438429,0.31148726
0.5106382979,1.4710777,16.707624,361.15244,12.01684,97.781624,7.3885655,12.072449,0.8935061,167.92755,23.790993,21.040417,0.44757858
0.5744680851,-0.3793361,16.733814,367.36304,11.956246,97.78319,4.2718287,36.13379,1.1504616,143.86621,14.969907,15.5660305,0.33186743
0.7872340426,-1.3709921,16.466686,328.70667,9.192619,97.70801,3.7479546,168.43994,1.8505505,11.560056,0.7779696,27.777086,0.17509216
0.829787234,-0.5850327,16.186375,343.71878,10.310262,97.58353,4.913622,191.43517,1.7445079,11.435172,-3.9473789,14.30898,0.16144319
0,-0.21906227,15.99056,411.78183,13.883918,97.375,3.0167203,118.77634,1.0404234,61.223656,-14.756091,0.75341123,0.121037476
0.170212766,0.21820155,16.377687,378.0624,11.8633995,97.40022,2.8350704,142.97632,1.2119241,37.023678,-15.960731,1.82141,0.15214406
0.1914893617,-0.540849,16.38001,375.34537,11.9727955,97.46184,2.7750864,136.32697,1.7702321,43.67304,-16.430334,-0.20726995,0.14831568
0.4680851064,0.21093826,16.38677,347.4375,9.561412,97.589005,2.4067426,64.504395,1.5124565,115.4956,-7.038727,-0.49110827,0.09867682
0.5319148936,-0.4779464,16.29072,328.8335,8.977188,97.709564,2.179638,79.83557,0.3019649,100.164444,-7.7301197,-0.68111825,0.05702095
0.5531914894,0.7401393,16.315866,336.66934,9.123386,97.71023,2.8221645,109.35083,0.6789741,70.64918,-10.264895,1.1296259,0.121518806
0.5744680851,-0.8319213,16.355547,366.9162,10.084537,97.74794,1.9196064,78.80206,0.34998617,101.19793,-8.6050415,-6.902289,0.053797275
0.0638297872,0.069332585,16.979214,363.21188,8.689601,98.211334,4.0888343,344.50815,1.5790489,164.50815,-13.652529,-3.755516,0.29509652
0.1063829787,0.514274,16.951616,356.83795,9.833186,98.25241,3.3001096,339.2557,1.7612547,159.25569,-4.0985985,12.527063,0.28435612
0.4893617021,-0.15231305,16.960676,319.00836,10.813925,98.21263,3.0760622,333.39157,1.6409189,153.39156,4.7978125,0.64701736,0.22127627
0.7446808511,-3.6644325,16.76225,411.28503,12.012713,98.19154,1.6843995,173.07132,2.3231335,6.9286957,75.80937,80.103386,0.18371564
0.9361702128,0.17768693,16.228117,485.41522,16.725729,97.61167,3.8743236,166.04297,2.2026503,13.957032,69.806755,92.32634,0.28839827
0.0638297872,-0.056016423,16.528322,451.33472,16.1849,97.45449,2.095761,167.29034,0.88426024,12.709665,-1.6241996,0.22747801,0.02485482
0.085106383,0.12982188,16.643028,446.55807,15.896087,97.498375,2.1402218,161.5852,0.9530608,18.414808,-7.4304953,-3.085294,0.048509285
0.1489361702,1.3760818,16.899292,401.99298,14.202884,97.38875,3.670976,144.76318,1.1887747,35.236816,-22.474108,-3.0241723,0.19798788
0.2127659574,0.5972784,16.729713,388.2203,13.906465,97.286896,2.7211277,146.44727,1.128133,33.552734,-12.100422,-2.8327062,0.14285511
0.4468085106,-0.14761285,16.568184,324.14285,12.671606,97.078354,2.8468409,115.17166,0.88955534,64.82833,-5.9962406,-0.54330325,0.105353646
0.6170212766,-0.34019446,16.239977,490.8312,16.611322,96.8291,7.3975554,167.29352,1.8951701,12.706467,8.631709,29.304226,0.4270957
0.6595744681,-1.0008932,16.13355,499.21768,17.597557,96.71192,9.983001,164.49377,2.014896,15.506226,32.47668,114.846825,0.5899343
0.7021276596,-1.273809,15.931816,484.4137,20.232906,96.70888,10.926907,177.82281,1.8828413,2.177269,-0.9691007,166.14484,0.5873216
0.8936170213,0.1767078,15.849862,528.132,21.549675,96.66541,5.9785023,164.32358,1.6728095,15.676413,11.689901,42.51908,0.34643114
0.1063829787,0.4855745,16.374884,504.40747,17.79254,97.0934,2.733043,11.452652,0.8430239,168.54733,-12.716064,5.5612288,0.12556094
0.170212766,0.15529977,16.364447,511.04953,17.167582,97.25183,8.192999,0.6494293,1.0262206,179.35063,-22.97724,6.1026936,0.44580427
0.2127659574,1.0895187,16.570894,473.63037,16.060452,97.29283,8.740781,13.269394,0.7488662,166.7306,-10.792553,22.82193,0.5268945
0.4255319149,0.98378325,16.761164,359.30316,12.850335,97.71699,7.9152737,3.4526978,0.97035587,176.54727,11.493571,9.27599,0.44578797
0.4468085106,1.2356002,16.800714,348.73907,12.664822,97.82369,7.7982273,4.0897217,0.98277915,175.91026,22.76393,11.704057,0.4712057
0.5957446809,1.4681184,16.804245,321.69797,11.810988,98.1205,8.434786,4.267105,0.8880142,175.73286,49.660686,20.578653,0.45964113
0.9574468085,-0.7797748,16.65894,362.01212,12.761713,98.429565,2.1048594,337.2619,1.0575851,157.26189,-0.5836602,9.324408,0.16846061
0.085106383,0.013964981,16.885853,358.67737,13.278291,98.59699,2.6003242,310.7106,0.64346236,130.71059,-13.162572,4.646974,0.14332478
0.4255319149,-0.47094715,17.617538,262.7793,9.044634,98.59551,1.1325676,279.9582,0.34491768,99.9582,-3.9647944,-2.5925112,0.07910602
0.4680851064,0.47284564,17.720675,242.01537,8.282711,98.59632,1.8499461,297.4653,0.9747822,117.4653,-1.9254946,6.1330996,0.04228956
0.4893617021,0.42754373,17.746847,246.04146,8.300051,98.59653,1.6410357,272.04462,0.63211066,92.04461,1.2433084,5.7434406,0.054819517
0.5106382979,0.14102013,17.862522,258.96414,7.9139028,98.595505,2.3216126,218.37619,1.2651689,38.376186,-6.034138,1.5540652,0.048426054
0.7234042553,-4.2249284,16.544094,347.9596,15.127801,98.50771,3.1562486,228.5411,1.8739855,48.541107,111.82171,181.49197,0.27979028
0.8936170213,-3.0822542,15.810683,358.6404,20.20634,97.98375,4.920157,197.27838,2.2099245,17.278389,77.093636,234.5693,0.25825953
1,-1.0311654,15.746571,364.27,20.489344,97.790596,4.114204,204.74023,2.0608974,24.74023,-20.578135,9.824597,0.16392061
0.6808510638,-2.00558,15.707508,414.79532,20.55474,97.290665,4.9342628,233.09549,1.6855129,53.095493,89.29179,110.013985,0.3484866
0.9574468085,-2.7148898,15.059953,328.23547,27.644049,96.799675,6.964194,207.89864,2.0972335,27.898634,-23.172726,155.10661,0.3573715
0.1063829787,-1.857832,15.810423,385.13165,21.876081,96.782455,5.497348,171.30927,1.6488899,8.69071,-55.486042,2.472861,0.25800478
0.2978723404,0.71523994,15.945571,502.0987,20.800014,96.480896,5.7985935,180.09827,1.5658569,0.0989118,-65.38267,12.13642,0.2828261
0.8510638298,-5.5367346,15.058391,425.81583,27.12122,95.81911,9.227763,269.93054,1.2779423,89.93056,189.7672,441.64035,0.7104796
0.9574468085,-1.8841382,15.568021,458.95837,21.44413,96.27162,11.690953,323.8287,0.66056854,143.82869,93.721,104.58204,0.8209853
1,1.0157192,15.672013,453.21753,20.597498,96.51959,10.995584,327.41916,0.76207584,147.41916,5.9320073,18.376963,0.79364896
0.1063829787,0.21829864,15.850482,466.73178,17.580818,97.24075,12.598161,351.10483,0.9168532,171.1048,-6.299405,0.35901168,0.6476408
0.1489361702,1.8817923,15.988637,462.56656,16.32726,97.53466,12.065886,347.52585,1.1171517,167.52583,24.892271,3.5100207,0.7773844
0.2553191489,1.0422238,16.208565,420.39618,14.297408,97.97832,10.323908,354.8677,0.986555,174.8677,-6.500741,5.4679384,0.5196916
0.5744680851,-1.6673635,16.506823,409.20248,12.480184,98.576515,5.6114717,335.0736,1.196977,155.0736,-1.1571531,17.038654,0.47548738
0.7872340426,-5.058754,15.898923,338.9368,18.057055,98.50841,7.4044213,323.9928,0.80648655,143.9928,246.69646,162.5811,0.5166509
0.9574468085,-3.2277381,15.75571,302.44183,19.807594,98.27944,5.3351617,318.97668,0.84046674,138.97667,48.48688,79.16875,0.40380213
1,-0.99711215,15.789611,321.5868,19.736912,98.24555,4.0454063,311.63202,0.76795876,131.632,-11.06004,35.777737,0.23584305
0.3191489362,-0.2817805,17.035835,341.6178,13.160083,98.27579,1.7030716,234.40703,0.35110256,54.40702,-5.8221035,-0.6040691,0.04758479
0.3829787234,-0.053268082,17.013666,335.7755,13.266857,98.212906,1.0424036,265.87534,0.33977363,85.875336,1.849657,-0.82041615,0.026140912
0.4042553191,0.60647315,16.966892,326.77695,13.266519,98.212975,1.5855883,240.16937,1.3001065,60.16938,-6.4899745,1.35357,0.04897211
0.5106382979,-0.092655845,16.998161,317.0064,12.364874,98.219124,2.4062166,219.5516,1.0237386,39.551605,-3.8192854,0.14802197,0.030059248
0.6595744681,-5.2015853,15.931497,337.98825,18.49954,98.21085,5.4175844,229.96729,1.4566978,49.96728,69.74165,114.19039,0.3251147
0.7234042553,-8.831211,15.555669,312.3474,21.755068,98.06488,6.3206754,223.01756,1.8517134,43.017563,176.62656,208.0245,0.3939598
0.9787234043,-3.1372015,15.324163,270.75067,23.76948,97.383644,9.592546,210.79799,1.8863721,30.797995,-5.131512,96.01233,0.5507817
0.0425531915,0.89615345,15.686204,297.8064,21.25094,97.3612,5.964757,185.38635,1.6147107,5.386347,-56.6613,14.7195015,0.28783202
0.1914893617,-1.5238323,16.16753,325.6255,17.267954,97.28505,3.9429936,159.45056,1.3143278,20.549456,-21.69502,-1.3131819,0.17836611
0.4255319149,1.3290819,15.790986,338.40424,19.557678,97.093185,8.434952,198.93904,1.8997084,18.939034,-36.012108,19.687975,0.43386394
0.4680851064,1.5278567,15.837525,343.55893,19.252039,97.09296,7.794031,205.7933,1.9837675,25.793299,-53.82512,16.62862,0.3993892
0.5106382979,1.1680578,15.910771,353.67374,18.560696,97.09491,7.542813,201.57457,1.9987069,21.574574,-46.52073,14.244885,0.36376467
0.5744680851,-1.9900193,15.775634,376.08844,18.5319,97.22922,6.6075497,215.22226,1.9366424,35.222256,-12.354278,30.252369,0.44163945
0.6808510638,-7.564946,15.518856,380.33627,19.937635,97.49763,2.4916894,324.46954,0.73807526,144.46954,72.163376,106.303444,0.2187428
0.7446808511,-4.359606,15.53071,357.0701,21.640915,97.58909,6.7316117,14.159988,1.0381639,165.84001,151.68149,155.73112,0.4287982
0.7872340426,-5.4497776,15.471842,368.48117,22.405823,97.594475,4.8216314,45.28911,0.81781065,134.71089,176.53644,185.7212,0.3517129
0.8510638298,-0.21654636,15.3473,345.14655,23.463736,97.50966,4.4696674,34.21776,0.9803869,145.78223,132.69386,97.588585,0.3444728
0.8723404255,-1.3804743,15.315009,344.37762,23.657152,97.49985,4.1410966,19.119324,1.1810127,160.88068,103.15478,113.94473,0.33869135
0.1063829787,0.22182235,16.194147,392.27994,20.45592,97.595634,1.1377356,311.0038,0.6342738,131.00381,-1.5440048,0.6423912,0.0132065285
0.3191489362,-0.14138427,17.258171,385.7904,16.126532,97.49996,1.1920033,11.341965,0.5352235,168.65802,-2.4484532,-0.13821752,0.040630773
0.3404255319,-0.57096606,17.468403,390.04288,15.736637,97.49443,1.5761983,18.735199,0.5990522,161.2648,-1.7659494,-0.15778755,0.063294016
0.4042553191,1.4108284,17.60765,381.35797,15.159184,97.38344,1.5074311,41.169724,1.1678497,138.83026,-5.323306,0.900173,0.053792678
0.5106382979,-0.54159385,17.451645,406.30878,14.63663,97.28511,3.0408933,136.6153,1.4532008,43.38471,-10.814534,0.053382546,0.12601916
0.6595744681,0.49621552,15.689713,797.91284,21.34521,97.21366,4.316785,172.85791,1.9539467,7.14208,89.63084,20.946093,0.2765215
0.7234042553,-0.96515393,15.303445,885.49243,23.60989,97.0756,3.6135743,171.9925,1.5326358,8.007519,112.397964,60.33256,0.16481844
0.7659574468,-1.6520197,15.389801,875.4818,24.866375,97.01157,7.0661693,169.34872,1.8393064,10.651287,77.78776,55.346428,0.37176785
0.829787234,-5.940694,15.123993,867.54034,25.03153,96.80716,5.2416625,182.47592,2.0391302,2.4758344,122.782684,131.84079,0.33046457
0.914893617,-1.5468786,15.232337,877.14185,24.841301,96.74344,6.469628,143.12497,2.012077,36.87503,63.9389,50.626854,0.42288086
0.0212765957,1.1177721,15.501602,856.7173,22.854479,96.87324,4.926852,194.13222,1.954147,14.132222,-8.602614,-3.5435503,0.27187034
0.3829787234,1.1955855,16.514944,404.0541,14.018585,97.482376,11.998646,355.33743,0.52376753,175.3374,10.984619,20.931225,0.5978787
0.085106383,-0.63192904,16.788832,316.46,14.236284,97.99958,1.864563,338.68848,1.0577701,158.68848,-0.36154974,-0.45180982,0.021455519
0.8085106383,3.3681018,15.800631,363.94724,18.749105,96.78572,7.086037,174.67862,1.7663586,5.3213806,178.65848,79.43573,0.3969492
0.8723404255,-2.7058268,15.669672,349.7826,20.439287,96.53576,7.9492126,178.26572,2.0905037,1.7342694,97.16625,139.95157,0.50891066
0.8936170213,-3.2952554,15.60845,360.8986,20.693575,96.49782,7.9347486,180.69698,2.024779,0.6968938,74.046585,125.33452,0.42263126
0.9787234043,-0.40614152,15.750544,358.97134,20.90351,96.33562,6.8346286,174.62756,1.7843267,5.372468,-11.941992,18.559717,0.36630595
1,-0.41734287,15.800494,377.0119,20.650642,96.30677,5.703939,169.82657,1.844937,10.173444,-25.367289,11.166936,0.33728123
0.3829787234,0.3720487,15.858304,375.74738,17.847748,95.405815,11.58487,165.91193,1.9839648,14.088053,-58.367657,29.920595,0.6624314
0.5319148936,0.3677496,15.942051,401.33368,17.40948,95.58537,4.8407497,166.72876,1.5012879,13.271242,-40.362724,14.676486,0.26268178
0.6595744681,-10.225316,15.457319,428.72427,19.749119,95.59521,9.184539,208.71014,2.0676289,28.710146,116.049164,157.22226,0.5537748
0.7446808511,-9.129212,15.309332,444.38013,21.135597,95.76544,5.391373,258.28772,1.4884589,78.28773,168.28513,200.10396,0.37975872
0.7659574468,-9.1496525,15.318943,436.50357,21.599627,95.789055,6.4121056,289.3875,0,109.38753,172.29457,210.77086,0.48019636
0.8723404255,-6.233035,15.1816025,475.61182,24.403395,95.90993,7.890419,283.5882,0.43341076,103.588196,114.82358,170.25368,0.54269505
0.1914893617,2.7016208,16.428925,383.38574,14.703304,97.38665,10.359639,307.1006,0.54464597,127.10058,-8.3320875,15.23952,0.6778959
0.2340425532,2.5129964,16.38644,398.49503,15.151227,97.486435,8.659574,310.35797,0.44013074,130.35799,6.71886,18.058027,0.61211896
0.2765957447,1.0161463,16.393747,415.63943,14.989468,97.56669,7.7448487,316.10565,0.74964964,136.10564,2.2466877,7.1553335,0.5196923
0.4042553191,1.3883612,16.410833,410.8138,14.535756,97.71178,5.3086534,341.2172,1.1479074,161.2172,-40.36923,6.1898584,0.44082373
0.5744680851,-0.6230884,16.606447,397.14114,11.833426,98.210266,4.5087285,315.9711,0.8369672,135.9711,22.483088,14.508898,0.30740413
0.8085106383,-6.234539,15.968255,372.34827,17.93749,98.283646,5.297417,323.24194,1.07956,143.24194,207.90105,173.22629,0.35144535
0,0.31008744,15.804901,354.93228,19.969109,98.11612,0.6204252,292.17108,0.20367193,112.17108,1.4816122,-0.463634,0.058646657
0.170212766,-0.0787453,16.663626,366.762,17.172035,98.21332,3.6588385,197.46863,1.63015,17.468622,-1.6661967,-1.1738672,0.023223465
0.1914893617,-0.39803326,16.965452,373.0807,15.8645315,98.21295,2.6821492,189.16667,1.4951489,9.166655,-16.818226,-0.0046862625,0.076972015
0.2127659574,-1.0233306,17.091248,381.69208,15.107035,98.21678,3.6628757,199.07544,1.4706029,19.075443,-25.235806,-0.799391,0.10202054
0.2553191489,-2.6009836,17.329449,381.11652,14.126979,98.21253,4.2980423,201.37605,1.6100986,21.376059,-38.595806,-2.2723298,0.16756184
0.4468085106,0.9203568,16.783985,379.20233,14.365144,97.999374,5.77844,203.16402,1.8180093,23.164026,-53.083706,8.530565,0.29399896
0.5744680851,-2.523718,16.289673,391.6599,15.720459,97.998314,6.4150605,202.13684,1.9322922,22.136843,-8.025001,20.461811,0.3393296
0.6170212766,-7.3216724,16.051533,384.43842,17.435894,97.97693,8.5805025,205.96774,2.0034993,25.967733,61.92838,88.27669,0.4869679
0.6808510638,-8.271574,15.712371,398.7599,20.190899,97.88066,9.77906,208.19485,1.9381577,28.194859,151.98381,136.66646,0.55154604
0.7872340426,-6.412424,15.35836,395.11472,23.74182,97.61175,9.8447075,211.63568,2.256809,31.635683,246.61113,207.18364,0.65821356
0.8085106383,-5.6982107,15.34425,391.53333,23.872421,97.55506,10.144939,213.13837,1.7586972,33.138367,212.42929,176.34439,0.5759227
0.0212765957,-1.7614096,15.541234,423.4166,23.398958,97.21164,4.078132,169.89853,1.4695379,10.101479,-10.268035,-6.2073717,0.13708572
0.1489361702,0.9717603,15.797404,405.0059,21.439156,97.20618,6.6410623,168.26312,1.7057106,11.736877,-59.34861,18.623074,0.3727884
0.4255319149,0.9311613,15.659942,448.01694,21.531958,96.67359,10.428378,181.68622,1.914179,1.6863254,-56.68971,22.808262,0.5471039
0.5744680851,-2.084026,15.615648,538.3707,20.760536,96.71183,7.396452,208.37158,2.0098386,28.371584,-33.28708,13.131746,0.45248398
0.6382978723,-10.239433,15.4420805,557.9721,21.475035,96.85489,6.829039,224.3595,1.6213628,44.35949,35.08984,106.80976,0.47159663
0.6808510638,-8.766602,15.315003,449.3564,21.992533,96.92094,5.701351,288.7381,0.019782357,108.738075,83.47841,132.14877,0.3498114
0.7446808511,-9.364456,15.358056,502.09744,22.276423,97.02454,6.9818225,359.1543,1.0486661,179.15434,137.90572,192.17024,0.41396147
0.170212766,1.1790632,16.271458,414.03543,17.60474,97.82209,3.9060977,1.1008301,1.4916109,178.89905,-33.175117,6.5716896,0.19095053
0.2553191489,-0.36110607,16.11169,394.27594,17.785585,97.882454,6.389089,17.34848,0.6946439,162.65152,-56.03115,6.9287176,0.45237938
0.3191489362,-0.42857698,16.118155,420.40106,17.046309,97.88374,7.106345,25.647202,1.8064543,154.3528,-30.489716,0.6596812,0.4950581
0.4893617021,1.1224324,16.445248,429.4379,13.6266775,98.28053,5.3326535,22.13681,1.8789916,157.86319,-23.683731,3.7282104,0.4036693
0.5531914894,-1.5908078,16.471159,413.5048,12.435663,98.383606,4.1228695,26.292404,1.4878013,153.70758,2.7305956,11.880177,0.32512724
0.6382978723,-7.0592637,16.2964,385.2436,13.505945,98.48958,7.492705,39.66127,0.62994003,140.33873,189.78801,77.74236,0.6564196
0.3404255319,2.077577,16.751144,280.37994,11.194749,99.05367,7.0806465,4.7898254,1.469671,175.21016,23.21873,7.7996483,0.41293147
0.4042553191,1.1034882,16.809698,310.1178,10.12513,99.097496,6.420939,5.344635,1.2159541,174.65536,5.298461,1.8346456,0.40689337
0.5957446809,-1.8264234,16.874647,307.3496,8.760847,99.28405,7.0788255,25.347855,1.4513143,154.65215,105.97139,25.751572,0.48643965
0.6595744681,-2.2717462,16.731783,315.01306,9.707682,99.2947,4.6215253,37.01581,0.9030907,142.98419,186.33105,49.494873,0.38172883
0.6808510638,-10.120703,16.66766,314.16925,10.0970125,99.28779,3.8803554,22.898987,1.1432954,157.10101,238.91135,96.96661,0.32006845
0.7234042553,-9.616809,16.533201,317.4605,10.833643,99.2435,3.165604,42.95822,0.7335544,137.04178,228.18593,106.84694,0.3115808
0,-1.0100504,16.17067,336.87216,15.919644,98.54134,2.377129,135.89893,1.5307194,44.101074,-0.99912196,18.818424,0.15492909
0.3191489362,-1.3319185,17.716944,350.96414,10.492285,98.37349,2.4653802,147.09384,0.9683372,32.906155,-8.001537,-0.19457573,0.11462363
0.3617021277,-1.1112294,17.578823,350.43253,10.22556,98.293976,1.575586,149.05463,1.3728771,30.945364,-3.990507,0.44840604,0.08488763
0.5106382979,-0.7449334,17.341812,343.86804,9.352118,98.21218,2.5309823,129.24442,0.90655094,50.755573,-9.156691,-0.28995445,0.11968227
0.5957446809,0.9134679,16.593721,369.70728,12.247741,98.17035,4.841268,139.63959,1.4268372,40.360405,74.6493,33.02694,0.3373747
0.6382978723,0.9254123,16.359442,394.78778,14.503235,98.10277,5.3180118,154.04892,1.8713728,25.951061,115.669044,35.7406,0.36077598
0.6808510638,-5.433215,15.935441,373.74707,16.598162,98.086845,5.078535,184.80879,1.8582546,4.808809,172.8989,88.6995,0.27700177
0.7234042553,-7.4134007,15.808557,378.1251,17.55093,98.085625,4.118298,212.31694,1.7134947,32.316936,201.81618,137.95198,0.28485715
0.9787234043,-3.8988674,15.9974,400.44495,17.106958,98.11023,10.699178,21.07808,0.9536766,158.9219,91.48227,56.10583,0.7429489
1,-1.6500847,16.045053,397.9701,16.820026,98.21102,9.988684,26.650085,2.075659,153.34991,10.138307,33.717247,0.64956445
0,-0.5379,16.057161,429.66782,16.39742,98.29045,8.321284,23.98436,1.5747052,156.01564,12.990428,1.8517987,0.59960645
0.1489361702,0.16816409,16.678364,411.64075,13.507546,98.59684,1.5520823,359.6546,0.66381896,179.65466,-4.49275,-0.3992446,0.04337586
0.6595744681,-5.8765683,16.439135,363.37866,13.128588,99.08994,5.0583997,18.933899,1.334863,161.0661,172.21477,75.979675,0.36229748
0.4042553191,-0.29971036,16.630861,371.8857,12.329433,97.901215,3.673116,138.90344,1.5759475,41.09655,-20.880127,0.36459145,0.26727793
0.4255319149,-0.3439972,16.713041,374.11053,11.610385,97.888054,2.9767396,138.69351,1.679581,41.306477,-15.71011,-0.58796966,0.21503267
0.4468085106,0.8449136,16.684015,376.37152,11.741948,97.875755,3.5699363,135.58841,1.408756,44.411587,-24.613987,-0.7642825,0.24401926
0.4680851064,-0.7630122,16.70844,380.31964,11.5748205,97.81534,3.321067,122.3562,0.903957,57.643784,-19.383331,-0.12174116,0.1930858
0.914893617,-3.0867102,17.239368,346.54193,14.865037,97.0345,9.924869,157.60388,1.865717,22.396107,8.987562,137.59378,0.60556585
0.0212765957,0.7289833,16.325266,541.4807,16.748713,96.73865,11.098763,159.73685,1.8024414,20.263163,-8.951327,41.591316,0.6444674
0.1063829787,-0.49936926,16.249304,530.3514,17.601913,96.57993,11.698471,163.86526,2.0490878,16.134747,-26.402096,12.347337,0.6789539
0.2127659574,0.6277857,15.910863,671.4747,20.489355,96.32452,11.907755,173.02716,1.9484301,6.9728603,-29.232212,38.92234,0.6192011
0.3829787234,0.7998214,15.701419,757.70825,21.855253,96.0542,12.495946,185.62971,2.0073051,5.62971,-37.275505,24.055405,0.6732267
0.4042553191,0.86643857,15.695957,768.10406,21.831833,96.004776,13.233193,185.50845,2.0856297,5.5084434,-38.25662,17.542973,0.71617895
0.7234042553,-2.94377,15.226384,521.44,26.39024,95.95484,12.422174,232.73126,1.6525651,52.73127,221.30952,188.00945,0.7506979
0.7446808511,-2.4773998,15.205367,445.33734,26.919693,95.972,11.239189,238.6247,1.6702337,58.624702,241.95222,229.67195,0.72993165
0.7872340426,-1.1262298,15.137231,382.57645,27.806679,95.99405,10.843298,242.17169,1.3630064,62.17169,247.39328,193.0878,0.699366
0.8085106383,-1.2369096,15.103664,371.00134,28.327518,95.99912,10.399036,251.47552,1.5729644,71.475525,263.7531,203.01384,0.7662625
0.8510638298,-3.5891817,15.127934,449.82016,27.790165,96.09203,8.73119,299.98975,0.51775557,119.98975,211.4723,51.41111,0.57739675
0.0638297872,-0.027233146,15.845474,521.16583,22.444391,96.70823,6.1391363,352.78226,1.4310826,172.78227,-36.792465,11.280567,0.32360122
0.3404255319,1.3403792,16.759298,421.78082,15.145755,97.285194,2.608258,43.142975,0.99818885,136.85703,-15.591042,4.791416,0.19219595
0.4042553191,0.6983995,16.861826,412.32446,14.277813,97.31421,2.3374934,54.322845,0.36850512,125.67714,-10.273668,2.3096795,0.17694773
0.4680851064,0.30930078,16.998493,406.1078,13.746707,97.49421,3.280848,357.10645,0.824483,177.1064,-10.709834,0.64978266,0.16078608
0.5957446809,-4.00286,16.633862,378.2768,14.101754,97.71284,6.6818194,13.371063,0.9466746,166.62894,54.550545,31.36508,0.4412747
0.914893617,-9.714973,16.018988,424.7221,18.424578,97.60817,7.4348526,0.7985382,0.6358145,179.20146,189.76498,131.10489,0.5118161
0.9361702128,-8.711332,16.014677,415.04874,18.612131,97.638,7.332635,9.480103,0.7712641,170.51988,147.96733,114.74283,0.5057188
0,-0.22571374,16.039368,424.61227,19.039463,97.7832,2.5777879,50.20833,0.80527246,129.79167,-15.192742,5.7333117,0.21958481
0.085106383,0.00397651,16.437513,428.37122,17.325459,97.997986,0.91633725,293.05347,0.27553663,113.05346,-5.1319823,-0.04914111,0.045008905
